Payment Attempted On,Payment Successful On,Payment ID,Transaction ID,Issuer/Scheme,National/International,TSP Charges,Convenience Fee,CGST,SGST,IGST
'2020-05-18 14:20:31.0,'2020-05-18 14:23:34.0,322150807,393355,CC,National,0.0,123.62,0.0,0.0,0.0
'2020-05-18 14:16:41.0,'2020-05-18 14:18:46.0,322149960,393351,HDFB,,0.0,101.14,0.0,0.0,0.0
'2020-05-18 14:12:13.0,'2020-05-18 14:14:39.0,322149003,393347,PAYTM,,0.0,131.18,0.0,0.0,0.0
'2020-05-18 14:10:02.0,'2020-05-18 14:11:03.0,322148535,393346,HDFB,,0.0,142.42,0.0,0.0,0.0
'2020-05-18 14:08:33.0,'2020-05-18 14:09:45.0,322148174,393345,CC,National,0.0,101.6,0.0,0.0,0.0
'2020-05-18 14:06:26.0,'2020-05-18 14:07:12.0,322147713,393342,HDFB,,0.0,115.59,0.0,0.0,0.0
'2020-05-18 14:05:35.0,'2020-05-18 14:07:39.0,322147521,393340,MAST,National,0.0,62.33,0.0,0.0,0.0
'2020-05-18 14:05:24.0,'2020-05-18 14:08:05.0,322147486,393341,OLAM,,0.0,55.04,0.0,0.0,0.0
'2020-05-18 14:03:01.0,'2020-05-18 14:04:17.0,322146908,393339,HDFB,,0.0,73.39,0.0,0.0,0.0
'2020-05-18 14:00:48.0,'2020-05-18 14:02:09.0,322146432,393338,CC,National,0.0,156.87,0.0,0.0,0.0
'2020-05-18 14:00:42.0,'2020-05-18 14:05:34.0,322146409,393337,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-18 14:00:20.0,'2020-05-18 14:01:23.0,322146307,393336,HDFB,,0.0,148.38,0.0,0.0,0.0
'2020-05-18 13:58:08.0,'2020-05-18 14:00:38.0,322145780,393335,MAST,National,0.0,56.12,0.0,0.0,0.0
'2020-05-18 13:54:54.0,'2020-05-18 13:56:11.0,322145040,393334,CC,National,0.0,101.6,0.0,0.0,0.0
'2020-05-18 13:54:30.0,'2020-05-18 13:55:46.0,322144941,393332,CC,National,0.0,141.96,0.0,0.0,0.0
'2020-05-18 13:54:06.0,'2020-05-18 13:55:50.0,322144852,393333,MAST,National,0.0,58.63,0.0,0.0,0.0
'2020-05-18 13:54:00.0,'2020-05-18 13:55:28.0,322144820,393330,HDFB,,0.0,140.13,0.0,0.0,0.0
'2020-05-18 13:49:11.0,'2020-05-18 13:50:03.0,322143729,393328,CC,National,0.0,101.37,0.0,0.0,0.0
'2020-05-18 13:46:52.0,'2020-05-18 13:49:24.0,322143199,393324,VISA,National,0.0,51.82,0.0,0.0,0.0
'2020-05-18 13:45:28.0,'2020-05-18 13:50:27.0,322142884,393323,CC,National,0.0,0.0,0.0,0.0,0.0
'2020-05-18 13:44:59.0,'2020-05-18 13:46:10.0,322142714,393322,CC,National,0.0,101.14,0.0,0.0,0.0
'2020-05-18 13:43:42.0,'2020-05-18 13:45:53.0,322142405,393318,MAST,National,0.0,83.94,0.0,0.0,0.0
'2020-05-18 13:41:01.0,'2020-05-18 13:44:03.0,322141799,393316,CC,National,0.0,135.31,0.0,0.0,0.0
'2020-05-18 13:40:04.0,'2020-05-18 13:40:59.0,322141600,393315,HDFB,,0.0,143.57,0.0,0.0,0.0
'2020-05-18 13:39:33.0,'2020-05-18 13:40:48.0,322141455,393313,CC,National,0.0,116.05,0.0,0.0,0.0
'2020-05-18 13:37:01.0,'2020-05-18 13:38:14.0,322140890,393311,CC,National,0.0,156.87,0.0,0.0,0.0
'2020-05-18 13:32:20.0,'2020-05-18 13:34:15.0,322139793,393308,RUPAY,National,0.0,0.0,0.0,0.0,0.0
'2020-05-18 13:30:34.0,'2020-05-18 13:33:06.0,322139385,393307,HDFB,,0.0,121.32,0.0,0.0,0.0
'2020-05-18 13:30:00.0,'2020-05-18 13:31:42.0,322139167,393306,CC,National,0.0,161.23,0.0,0.0,0.0
'2020-05-18 13:29:57.0,'2020-05-18 13:32:22.0,322139161,393304,HDFB,,0.0,101.6,0.0,0.0,0.0
'2020-05-18 13:29:43.0,'2020-05-18 13:30:45.0,322139085,393305,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-18 13:27:06.0,'2020-05-18 13:54:58.0,322138479,393301,VISA,National,0.0,52.78,0.0,0.0,0.0
'2020-05-18 13:25:19.0,'2020-05-18 13:26:16.0,322138058,393299,HDFB,,0.0,119.95,0.0,0.0,0.0
'2020-05-18 13:23:38.0,'2020-05-18 13:24:59.0,322137601,393296,PAYTM,,0.0,101.37,0.0,0.0,0.0
'2020-05-18 13:22:37.0,'2020-05-18 13:27:26.0,322137368,393295,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-18 13:21:00.0,'2020-05-18 13:22:13.0,322136967,393290,162B,,0.0,115.59,0.0,0.0,0.0
'2020-05-18 13:20:52.0,'2020-05-18 13:21:46.0,322136937,393289,HDFB,,0.0,55.04,0.0,0.0,0.0
'2020-05-18 13:18:48.0,'2020-05-18 13:19:25.0,322136374,393285,CC,National,0.0,102.06,0.0,0.0,0.0
'2020-05-18 13:17:59.0,'2020-05-18 13:21:49.0,322136184,393278,VISA,National,0.0,66.39,0.0,0.0,0.0
'2020-05-18 13:17:00.0,'2020-05-18 13:17:59.0,322135961,393281,CC,National,0.0,101.37,0.0,0.0,0.0
'2020-05-18 13:16:21.0,'2020-05-18 13:21:29.0,322135798,393279,HDFB,,0.0,137.15,0.0,0.0,0.0
'2020-05-18 13:16:11.0,'2020-05-18 13:17:10.0,322135764,393276,HDFB,,0.0,101.37,0.0,0.0,0.0
'2020-05-18 13:15:48.0,'2020-05-18 13:20:24.0,322135670,393277,VJYB,,0.0,128.83,0.0,0.0,0.0
'2020-05-18 13:13:24.0,'2020-05-18 13:15:05.0,322135012,393274,FEDB,,0.0,93.2,0.0,0.0,0.0
'2020-05-18 13:12:40.0,'2020-05-18 13:14:10.0,322134835,393273,CC,National,0.0,116.05,0.0,0.0,0.0
'2020-05-18 13:09:25.0,'2020-05-18 13:10:30.0,322133958,393271,VISA,National,0.0,62.45,0.0,0.0,0.0
'2020-05-18 13:05:09.0,'2020-05-18 13:06:16.0,322132893,393268,AXIB,,0.0,156.87,0.0,0.0,0.0
'2020-05-18 13:02:35.0,'2020-05-18 13:03:20.0,322132145,393264,HDFB,,0.0,151.59,0.0,0.0,0.0
'2020-05-18 13:01:52.0,'2020-05-18 13:02:38.0,322131943,393263,CC,National,0.0,137.15,0.0,0.0,0.0
'2020-05-18 12:55:17.0,'2020-05-18 12:56:42.0,322130108,393256,RUPAY,National,0.0,0.0,0.0,0.0,0.0
'2020-05-18 12:47:00.0,'2020-05-18 12:49:35.0,322127745,393248,HDFB,,0.0,115.13,0.0,0.0,0.0
'2020-05-18 12:35:03.0,'2020-05-18 12:37:13.0,322124176,393238,RUPAY,National,0.0,0.0,0.0,0.0,0.0
'2020-05-18 12:31:33.0,'2020-05-18 12:33:03.0,322123195,393234,CC,National,0.0,113.75,0.0,0.0,0.0
'2020-05-18 12:29:14.0,'2020-05-18 12:32:30.0,322122468,393233,MAST,National,0.0,71.41,0.0,0.0,0.0
'2020-05-18 12:27:29.0,'2020-05-18 12:28:56.0,322121999,393229,CC,National,0.0,101.37,0.0,0.0,0.0
'2020-05-18 12:27:12.0,'2020-05-18 12:31:12.0,322121939,393227,CC,National,0.0,137.15,0.0,0.0,0.0
'2020-05-18 12:25:21.0,'2020-05-18 12:26:15.0,322121371,393224,UPI,,0.0,0.0,0.0,0.0,0.0
'2020-05-18 12:14:20.0,'2020-05-18 12:15:31.0,322118002,393217,SBIB,,0.0,74.77,0.0,0.0,0.0
'2020-05-18 12:14:14.0,'2020-05-18 12:16:29.0,322117974,393216,CC,National,0.0,101.6,0.0,0.0,0.0
'2020-05-18 12:13:49.0,'2020-05-18 12:19:12.0,322117856,393213,FEDB,,0.0,90.88,0.0,0.0,0.0
'2020-05-18 12:09:08.0,'2020-05-18 12:11:17.0,322116425,393210,CC,National,0.0,102.06,0.0,0.0,0.0
'2020-05-18 12:04:29.0,'2020-05-18 12:05:16.0,322114003,393206,ICIB,,0.0,0.0,0.0,0.0,0.0
'2020-05-18 12:03:19.0,'2020-05-18 12:04:43.0,322113678,393205,VISA,National,0.0,0.0,0.0,0.0,19.04
'2020-05-18 12:01:53.0,'2020-05-18 12:03:08.0,322113282,393204,HDFB,,0.0,0.0,0.0,0.0,18.14
'2020-05-18 11:58:13.0,'2020-05-18 11:59:36.0,322112157,393200,UPI,,0.0,0.0,0.0,0.0,18.22
'2020-05-18 11:52:41.0,'2020-05-18 11:55:55.0,322110373,393198,SBIB,,0.0,0.0,0.0,0.0,16.06
'2020-05-18 11:52:05.0,'2020-05-18 11:52:51.0,322110185,393196,CC,National,0.0,0.0,0.0,0.0,17.06
'2020-05-18 11:45:30.0,'2020-05-18 11:46:55.0,322108033,393191,CC,National,0.0,0.0,0.0,0.0,25.16
'2020-05-18 11:42:19.0,'2020-05-18 11:43:40.0,322107051,393189,HDFB,,0.0,0.0,0.0,0.0,17.06
'2020-05-18 11:39:02.0,'2020-05-18 11:41:05.0,322105905,393186,AMEX,National,0.0,0.0,0.0,0.0,27.65
'2020-05-18 11:38:53.0,'2020-05-18 11:40:06.0,322105863,393185,CC,National,0.0,0.0,0.0,0.0,18.79
'2020-05-18 11:35:53.0,'2020-05-18 11:37:05.0,322104974,393184,CC,National,0.0,0.0,0.0,0.0,22.5
'2020-05-18 11:32:45.0,'2020-05-18 11:35:01.0,322103965,393182,CC,National,0.0,0.0,0.0,0.0,14.76
'2020-05-18 11:31:59.0,'2020-05-18 11:34:39.0,322103765,393181,HDFB,,0.0,0.0,0.0,0.0,15.91
'2020-05-18 11:30:53.0,'2020-05-18 11:32:32.0,322103467,393179,AMEX,National,0.0,0.0,0.0,0.0,34.45
'2020-05-18 11:30:43.0,'2020-05-18 11:31:35.0,322103425,393180,HDFB,,0.0,0.0,0.0,0.0,27.08
'2020-05-18 11:27:18.0,'2020-05-18 11:28:21.0,322102361,393178,CC,National,0.0,0.0,0.0,0.0,18.22
'2020-05-18 11:24:48.0,'2020-05-18 11:25:49.0,322101559,393175,HDFB,,0.0,0.0,0.0,0.0,20.02
'2020-05-18 11:21:46.0,'2020-05-18 11:23:06.0,322100709,393174,UPI,,0.0,0.0,0.0,0.0,23.47
'2020-05-18 11:20:13.0,'2020-05-18 11:22:18.0,322100218,393173,VISA,National,0.0,0.0,0.0,0.0,17.86
'2020-05-18 11:19:34.0,'2020-05-18 11:23:35.0,322099961,393171,MAST,National,0.0,0.0,0.0,0.0,17.42
'2020-05-18 11:19:03.0,'2020-05-18 11:20:20.0,322099799,393170,CC,National,0.0,0.0,0.0,0.0,15.95
'2020-05-18 11:18:33.0,'2020-05-18 11:20:11.0,322099643,393169,VJYB,,0.0,0.0,0.0,0.0,28.44
'2020-05-18 11:17:27.0,'2020-05-18 11:18:58.0,322099336,393168,CC,National,0.0,0.0,0.0,0.0,14.87
'2020-05-18 11:16:40.0,'2020-05-18 11:18:47.0,322099169,393166,CC,National,0.0,0.0,0.0,0.0,22.54
'2020-05-18 11:15:11.0,'2020-05-18 11:15:57.0,322098753,393163,UPI,,0.0,0.0,0.0,0.0,17.1
'2020-05-18 11:15:05.0,'2020-05-18 11:16:20.0,322098716,393162,UPI,,0.0,0.0,0.0,0.0,14.76
'2020-05-18 11:14:11.0,'2020-05-18 11:14:57.0,322098396,393160,CC,National,0.0,0.0,0.0,0.0,24.62
'2020-05-18 11:14:02.0,'2020-05-18 11:15:59.0,322098360,393159,VISA,National,0.0,0.0,0.0,0.0,16.06
'2020-05-18 11:11:00.0,'2020-05-18 11:13:06.0,322097486,393154,CC,National,0.0,0.0,0.0,0.0,20.02
'2020-05-18 11:10:36.0,'2020-05-18 11:11:31.0,322097368,393155,ICIB,,0.0,0.0,0.0,0.0,18.14
'2020-05-18 11:09:52.0,'2020-05-18 11:12:46.0,322097080,393153,AXIB,,0.0,0.0,0.0,0.0,22.97
'2020-05-18 11:08:21.0,'2020-05-18 11:10:19.0,322096679,393152,HDFB,,0.0,0.0,0.0,0.0,23.29
'2020-05-18 11:06:35.0,'2020-05-18 11:10:16.0,322096171,393150,VISA,National,0.0,0.0,0.0,0.0,17.1
'2020-05-18 11:05:30.0,'2020-05-18 11:07:29.0,322095897,393146,ICIB,,0.0,0.0,0.0,0.0,14.76
'2020-05-18 11:04:16.0,'2020-05-18 11:06:59.0,322095470,393142,RUPAY,National,0.0,0.0,0.0,0.0,26.78
'2020-05-18 11:02:41.0,'2020-05-18 11:04:21.0,322095014,393141,SBIB,,0.0,0.0,0.0,0.0,21.78
'2020-05-18 10:50:30.0,'2020-05-18 10:52:29.0,322091541,393137,VISA,National,0.0,0.0,0.0,0.0,23.08
'2020-05-18 10:50:07.0,'2020-05-18 10:51:47.0,322091434,393136,UPI,,0.0,0.0,0.0,0.0,15.37
'2020-05-18 10:49:03.0,'2020-05-18 10:51:26.0,322091090,393133,CC,National,0.0,0.0,0.0,0.0,21.53
'2020-05-18 10:47:25.0,'2020-05-18 10:48:40.0,322090700,393131,UPI,,0.0,0.0,0.0,0.0,19.19
'2020-05-18 10:42:24.0,'2020-05-18 10:47:01.0,322089301,393124,CC,National,0.0,0.0,0.0,0.0,23.47
'2020-05-18 10:40:13.0,'2020-05-18 10:41:43.0,322088704,393123,RUPAY,National,0.0,0.0,0.0,0.0,24.62
'2020-05-18 10:39:36.0,'2020-05-18 10:40:33.0,322088475,393122,HDFB,,0.0,0.0,0.0,0.0,15.52
'2020-05-18 10:38:44.0,'2020-05-18 10:39:48.0,322088313,393121,CC,National,0.0,0.0,0.0,0.0,20.02
'2020-05-18 10:35:41.0,'2020-05-18 10:37:42.0,322087617,393117,AMEX,National,0.0,0.0,0.0,0.0,26.3
'2020-05-18 10:31:58.0,'2020-05-18 10:33:40.0,322086619,393115,CC,National,0.0,0.0,0.0,0.0,27.02
'2020-05-18 10:28:41.0,'2020-05-18 10:30:25.0,322085747,393113,PAYTM,,0.0,0.0,0.0,0.0,10.19
'2020-05-18 10:28:12.0,'2020-05-18 10:32:33.0,322085638,393112,CC,National,0.0,0.0,0.0,0.0,22.36
'2020-05-18 10:12:43.0,'2020-05-18 10:15:40.0,322081819,393102,ICIB,,0.0,0.0,0.0,0.0,16.92
'2020-05-18 10:11:40.0,'2020-05-18 10:13:00.0,322081559,393100,MAST,National,0.0,0.0,0.0,0.0,18.07
'2020-05-18 10:09:06.0,'2020-05-18 10:37:55.0,322080925,393088,CC,National,0.0,0.0,0.0,0.0,15.95
'2020-05-18 10:08:44.0,'2020-05-18 10:10:54.0,322080852,393096,CABB,,0.0,0.0,0.0,0.0,21.67
'2020-05-18 10:07:44.0,'2020-05-18 10:08:40.0,322080628,393091,HDFB,,0.0,0.0,0.0,0.0,17.86
'2020-05-18 10:05:49.0,'2020-05-18 10:07:05.0,322080165,393086,CC,National,0.0,0.0,0.0,0.0,24.62
'2020-05-18 10:03:15.0,'2020-05-18 10:04:09.0,322079504,393084,HDFB,,0.0,0.0,0.0,0.0,24.62
'2020-05-18 10:02:23.0,'2020-05-18 10:03:35.0,322079304,393083,MAST,National,0.0,0.0,0.0,0.0,19.4
'2020-05-18 10:00:26.0,'2020-05-18 10:02:13.0,322078825,393080,UPI,,0.0,0.0,0.0,0.0,17.06
'2020-05-18 09:59:31.0,'2020-05-18 10:00:14.0,322078527,393079,HDFB,,0.0,0.0,0.0,0.0,11.52
'2020-05-18 09:58:01.0,'2020-05-18 09:58:43.0,322078214,393077,CC,National,0.0,0.0,0.0,0.0,10.19
'2020-05-18 09:52:21.0,'2020-05-18 09:53:17.0,322077063,393073,HDFB,,0.0,0.0,0.0,0.0,17.42
'2020-05-18 09:50:05.0,'2020-05-18 09:51:36.0,322076609,393072,SBIB,,0.0,0.0,0.0,0.0,18.36
'2020-05-18 09:48:21.0,'2020-05-18 09:50:00.0,322076232,393069,CC,National,0.0,0.0,0.0,0.0,22.36
'2020-05-18 09:46:57.0,'2020-05-18 09:50:54.0,322075965,393068,CC,National,0.0,0.0,0.0,0.0,25.49
'2020-05-18 09:44:10.0,'2020-05-18 09:45:08.0,322075350,393065,SBIB,,0.0,0.0,0.0,0.0,15.37
'2020-05-18 09:43:07.0,'2020-05-18 09:44:07.0,322075158,393064,CC,National,0.0,0.0,0.0,0.0,25.16
'2020-05-18 09:39:09.0,'2020-05-18 09:40:17.0,322074337,393063,CC,National,0.0,0.0,0.0,0.0,14.76
'2020-05-18 09:35:48.0,'2020-05-18 09:37:27.0,322073685,393060,CC,National,0.0,0.0,0.0,0.0,27.08
'2020-05-18 09:35:19.0,'2020-05-18 09:36:31.0,322073581,393059,CC,National,0.0,0.0,0.0,0.0,24.34
'2020-05-18 09:34:34.0,'2020-05-18 09:37:36.0,322073356,393058,SBIB,,0.0,0.0,0.0,0.0,21.53
'2020-05-18 09:34:18.0,'2020-05-18 09:35:43.0,322073317,393057,CC,National,0.0,0.0,0.0,0.0,15.88
'2020-05-18 09:31:19.0,'2020-05-18 09:32:55.0,322072780,393055,SBIB,,0.0,0.0,0.0,0.0,23.29
'2020-05-18 09:26:56.0,'2020-05-18 09:29:26.0,322071915,393054,AXIB,,0.0,0.0,0.0,0.0,22.36
'2020-05-18 09:17:56.0,'2020-05-18 09:19:06.0,322070379,393053,CC,National,0.0,0.0,0.0,0.0,23.0
'2020-05-18 09:14:31.0,'2020-05-18 09:15:14.0,322069770,393052,CC,National,0.0,0.0,0.0,0.0,21.53
'2020-05-18 09:14:04.0,'2020-05-18 09:14:54.0,322069689,393051,ICIB,,0.0,0.0,0.0,0.0,22.5
'2020-05-18 09:08:25.0,'2020-05-18 09:09:08.0,322068691,393049,CC,National,0.0,0.0,0.0,0.0,21.53
'2020-05-18 09:07:56.0,'2020-05-18 09:12:38.0,322068617,393046,FREC,,0.0,0.0,0.0,0.0,11.52
'2020-05-18 09:03:05.0,'2020-05-18 09:04:57.0,322067791,393045,HDFB,,0.0,0.0,0.0,0.0,17.06
'2020-05-18 09:01:25.0,'2020-05-18 09:02:50.0,322067525,393044,VISA,National,0.0,0.0,0.0,0.0,24.55
'2020-05-18 08:57:38.0,'2020-05-18 08:58:54.0,322066844,393043,CC,National,0.0,0.0,0.0,0.0,17.1
'2020-05-18 08:49:10.0,'2020-05-18 08:51:53.0,322065523,393042,CC,National,0.0,0.0,0.0,0.0,16.02
'2020-05-18 08:41:28.0,'2020-05-18 08:42:32.0,322064426,393041,HDFB,,0.0,0.0,0.0,0.0,15.95
'2020-05-18 08:37:30.0,'2020-05-18 08:38:22.0,322063851,393040,HDFB,,0.0,0.0,0.0,0.0,11.52
'2020-05-18 08:15:37.0,'2020-05-18 08:17:35.0,322061050,393039,CC,National,0.0,0.0,0.0,0.0,14.76
'2020-05-18 08:13:08.0,'2020-05-18 08:14:25.0,322060727,393038,CC,National,0.0,0.0,0.0,0.0,15.91
'2020-05-18 08:04:09.0,'2020-05-18 08:08:07.0,322059691,393036,MAST,National,0.0,0.0,0.0,0.0,16.02
'2020-05-18 08:03:25.0,'2020-05-18 08:04:42.0,322059631,393035,UPI,,0.0,0.0,0.0,0.0,18.07
'2020-05-18 07:49:00.0,'2020-05-18 07:51:25.0,322058182,393034,PAYTM,,0.0,0.0,0.0,0.0,15.91
'2020-05-18 07:36:55.0,'2020-05-18 07:37:57.0,322057050,393032,UPI,,0.0,0.0,0.0,0.0,18.36
'2020-05-18 06:46:00.0,'2020-05-18 06:46:53.0,322053570,393029,CC,National,0.0,0.0,0.0,0.0,10.19
'2020-05-18 06:41:00.0,'2020-05-18 06:43:31.0,322053345,393028,CC,National,0.0,0.0,0.0,0.0,24.55
'2020-05-18 05:27:58.0,'2020-05-18 05:29:12.0,322051169,393027,CC,National,0.0,0.0,0.0,0.0,20.02
'2020-05-18 05:23:36.0,'2020-05-18 05:24:52.0,322051080,393026,CC,National,0.0,0.0,0.0,0.0,22.5
'2020-05-18 01:01:50.0,'2020-05-18 01:08:03.0,322046122,393025,CC,National,0.0,0.0,0.0,0.0,14.76
'2020-05-18 00:56:09.0,'2020-05-18 00:58:42.0,322045860,393024,DINR,National,0.0,0.0,0.0,0.0,19.19
'2020-05-18 00:01:52.0,'2020-05-18 00:04:35.0,322042903,393023,CC,National,0.0,0.0,0.0,0.0,15.62
'2020-05-17 23:56:01.0,'2020-05-17 23:57:04.0,322042516,393022,CC,National,0.0,0.0,0.0,0.0,15.88
'2020-05-17 23:50:25.0,'2020-05-17 23:51:27.0,322042110,393020,VISA,National,0.0,0.0,0.0,0.0,17.68
'2020-05-17 23:49:47.0,'2020-05-17 23:50:52.0,322041999,393021,VISA,National,0.0,0.0,0.0,0.0,10.19
'2020-05-17 23:33:52.0,'2020-05-17 23:38:43.0,322040812,393019,CC,National,0.0,0.0,0.0,0.0,27.08
'2020-05-17 23:29:21.0,'2020-05-17 23:30:43.0,322040369,393018,CC,National,0.0,0.0,0.0,0.0,17.42
'2020-05-17 23:18:58.0,'2020-05-17 23:20:49.0,322039282,393017,CC,National,0.0,0.0,0.0,0.0,17.06
'2020-05-17 22:53:25.0,'2020-05-17 22:54:22.0,322036200,393016,CC,National,0.0,0.0,0.0,0.0,15.88
'2020-05-17 22:50:00.0,'2020-05-17 22:51:33.0,322035689,393015,HDFB,,0.0,0.0,0.0,0.0,22.5
'2020-05-17 22:42:44.0,'2020-05-17 22:44:01.0,322034818,393014,CC,National,0.0,0.0,0.0,0.0,21.24
'2020-05-17 22:36:39.0,'2020-05-17 22:38:19.0,322033983,393011,CC,National,0.0,0.0,0.0,0.0,23.29
'2020-05-17 22:30:32.0,'2020-05-17 22:32:01.0,322033147,393010,CC,National,0.0,0.0,0.0,0.0,22.97
'2020-05-17 22:21:21.0,'2020-05-17 22:23:24.0,322031954,393006,HDFB,,0.0,0.0,0.0,0.0,16.02
'2020-05-17 22:18:17.0,'2020-05-17 22:19:44.0,322031551,392993,ICIB,,0.0,0.0,0.0,0.0,15.88
'2020-05-17 22:15:04.0,'2020-05-17 22:16:30.0,322030807,393005,HDFB,,0.0,0.0,0.0,0.0,16.02
'2020-05-17 22:03:44.0,'2020-05-17 22:05:06.0,322029229,393004,ICIB,,0.0,0.0,0.0,0.0,16.02
'2020-05-17 22:03:29.0,'2020-05-17 22:04:26.0,322029191,393003,PAYTM,,0.0,0.0,0.0,0.0,16.02
'2020-05-17 21:59:07.0,'2020-05-17 22:00:41.0,322028266,393001,HDFB,,0.0,0.0,0.0,0.0,16.02
'2020-05-17 21:51:44.0,'2020-05-17 21:54:52.0,322027252,392999,CC,National,0.0,0.0,0.0,0.0,21.53
'2020-05-17 21:45:15.0,'2020-05-17 21:47:01.0,322026178,392997,CC,National,0.0,0.0,0.0,0.0,18.83
'2020-05-17 21:44:05.0,'2020-05-17 21:47:43.0,322025939,392998,CC,National,0.0,0.0,0.0,0.0,18.43
'2020-05-17 21:40:41.0,'2020-05-17 21:42:11.0,322025486,392995,VISA,National,0.0,0.0,0.0,0.0,15.88
'2020-05-17 21:39:29.0,'2020-05-17 21:41:08.0,322025276,392994,CC,National,0.0,0.0,0.0,0.0,20.02
'2020-05-17 21:38:40.0,'2020-05-17 21:40:35.0,322025168,392992,VISA,National,0.0,0.0,0.0,0.0,21.46
'2020-05-17 21:36:46.0,'2020-05-17 21:38:33.0,322024900,392991,CC,National,0.0,0.0,0.0,0.0,27.08
'2020-05-17 21:35:42.0,'2020-05-17 21:36:51.0,322024748,392989,VISA,National,0.0,0.0,0.0,0.0,26.06
'2020-05-17 21:33:50.0,'2020-05-17 21:34:38.0,322024440,392988,ICIB,,0.0,0.0,0.0,0.0,16.02
'2020-05-17 21:25:58.0,'2020-05-17 21:27:48.0,322023254,392987,VISA,National,0.0,0.0,0.0,0.0,20.38
'2020-05-17 21:17:28.0,'2020-05-17 21:18:49.0,322021819,392986,ICIB,,0.0,0.0,0.0,0.0,18.36
'2020-05-17 21:16:12.0,'2020-05-17 21:26:42.0,322021602,392985,VISA,National,0.0,0.0,0.0,0.0,23.0
'2020-05-17 21:14:23.0,'2020-05-17 21:20:05.0,322021230,392984,HDFB,,0.0,0.0,0.0,0.0,23.0
'2020-05-17 21:11:57.0,'2020-05-17 21:17:09.0,322020850,392983,PAYTM,,0.0,0.0,0.0,0.0,15.95
'2020-05-17 21:10:36.0,'2020-05-17 21:15:08.0,322020628,392982,VISA,National,0.0,0.0,0.0,0.0,26.06
'2020-05-17 21:08:59.0,'2020-05-17 21:09:40.0,322020330,392981,CC,National,0.0,0.0,0.0,0.0,14.76
'2020-05-17 21:07:16.0,'2020-05-17 21:08:31.0,322020042,392980,UPI,,0.0,0.0,0.0,0.0,22.36
'2020-05-17 20:55:29.0,'2020-05-17 20:56:16.0,322018059,392979,SBIB,,0.0,0.0,0.0,0.0,24.8
'2020-05-17 20:49:16.0,'2020-05-17 20:50:12.0,322016891,392978,UPI,,0.0,0.0,0.0,0.0,9.97
'2020-05-17 20:47:54.0,'2020-05-17 20:52:33.0,322016656,392977,AXIB,,0.0,0.0,0.0,0.0,18.22
'2020-05-17 20:45:03.0,'2020-05-17 20:45:49.0,322016155,392975,CC,National,0.0,0.0,0.0,0.0,17.42
'2020-05-17 20:42:37.0,'2020-05-17 20:44:31.0,322015677,392972,CC,National,0.0,0.0,0.0,0.0,27.08
'2020-05-17 20:40:36.0,'2020-05-17 20:43:32.0,322015343,392970,AMEX,National,0.0,0.0,0.0,0.0,24.03
'2020-05-17 20:30:17.0,'2020-05-17 20:35:35.0,322013383,392969,ICIB,,0.0,0.0,0.0,0.0,17.06
'2020-05-17 20:27:56.0,'2020-05-17 20:29:48.0,322012908,392968,HDFB,,0.0,0.0,0.0,0.0,23.8
'2020-05-17 20:27:01.0,'2020-05-17 20:27:48.0,322012746,392967,CC,National,0.0,0.0,0.0,0.0,15.95
'2020-05-17 20:26:44.0,'2020-05-17 20:29:08.0,322012700,392966,MAST,National,0.0,0.0,0.0,0.0,21.53
'2020-05-17 20:03:57.0,'2020-05-17 20:04:53.0,322008270,392965,PAYTM,,0.0,0.0,0.0,0.0,0.0
'2020-05-17 19:10:12.0,'2020-05-17 19:12:02.0,321998254,392964,CC,National,0.0,0.0,0.0,0.0,15.52
'2020-05-17 18:58:54.0,'2020-05-17 19:00:27.0,321996128,392963,CC,National,0.0,0.0,0.0,0.0,20.02
'2020-05-17 18:58:42.0,'2020-05-17 19:07:29.0,321996096,392962,UPI,,0.0,0.0,0.0,0.0,11.52
'2020-05-17 18:57:53.0,'2020-05-17 18:59:16.0,321995981,392961,CC,National,0.0,0.0,0.0,0.0,18.79
'2020-05-17 18:53:51.0,'2020-05-17 18:55:42.0,321995183,392960,CC,National,0.0,0.0,0.0,0.0,16.02
'2020-05-17 18:47:32.0,'2020-05-17 18:49:25.0,321994015,392959,VISA,National,0.0,0.0,0.0,0.0,17.86
'2020-05-17 18:46:03.0,'2020-05-17 18:48:49.0,321993777,392958,HDFB,,0.0,0.0,0.0,0.0,18.14
'2020-05-17 18:38:58.0,'2020-05-17 18:40:14.0,321992470,392957,162B,,0.0,0.0,0.0,0.0,17.14
'2020-05-17 18:37:09.0,'2020-05-17 18:38:12.0,321992178,392955,ICIB,,0.0,0.0,0.0,0.0,20.02
'2020-05-17 18:36:14.0,'2020-05-17 18:37:07.0,321992010,392954,CC,National,0.0,0.0,0.0,0.0,21.53
'2020-05-17 18:35:38.0,'2020-05-17 18:36:26.0,321991893,392953,MAST,National,0.0,0.0,0.0,0.0,17.06
'2020-05-17 18:30:43.0,'2020-05-17 18:31:51.0,321990979,392950,MAST,National,0.0,0.0,0.0,0.0,18.07
'2020-05-17 18:29:23.0,'2020-05-17 18:30:45.0,321990710,392949,CC,National,0.0,0.0,0.0,0.0,11.52
